fighter_id,first,last,nickname,url
2374,Klayton,Mai,,http://ufcstats.com/fighter-details/7a9c1bb08a743d7f
2375,Demian,Maia,,http://ufcstats.com/fighter-details/427b5953ac8e3a27
2376,Jennifer,Maia,,http://ufcstats.com/fighter-details/8e1f36476ef02a6a
2377,Nayara,Maia,Capita,http://ufcstats.com/fighter-details/03b1b79b34eaf217
2378,Roshan,Mainam,The Indian Notorious,http://ufcstats.com/fighter-details/b301292b1bc92bdb
2379,Levan,Makashvili,The Hornet,http://ufcstats.com/fighter-details/938ad489fb7a1f31
2380,John,Makdessi,The Bull,http://ufcstats.com/fighter-details/c21a036b4e012f1c
2381,Islam,Makhachev,,http://ufcstats.com/fighter-details/275aca31f61ba28c
2382,Aliev,Makhmud,,http://ufcstats.com/fighter-details/3d481aa374c954a1
2383,Zach,Makovsky,Fun Size,http://ufcstats.com/fighter-details/57ab4d7c0bc09a30
2384,Azat,Maksum,Qazaq,http://ufcstats.com/fighter-details/7f1bf0c255ec8756
2385,Jeremy,Malaterre,,http://ufcstats.com/fighter-details/110404b505fb562c
2386,Fabio,Maldonado,Caipira de Aco,http://ufcstats.com/fighter-details/1fb80f46d3c105d9
2387,Marvin,Maldonado,The Bulldog,http://ufcstats.com/fighter-details/e5ce754b01f922be
2388,Bea,Malecki,,http://ufcstats.com/fighter-details/b60c980f79b87ce8
2389,Nazareno,Malegarie,El Tigre,http://ufcstats.com/fighter-details/d38e8c6ae2dfc051
2390,Carl,Malenko,,http://ufcstats.com/fighter-details/a314687f372b2cec
2391,Jacob,Malkoun,Mamba,http://ufcstats.com/fighter-details/d4270315cbcf2569
2392,Mike,Malott,Proper,http://ufcstats.com/fighter-details/dd6103dd7127db1d
2393,Regina,Malpica Rivera,Kill Bill,http://ufcstats.com/fighter-details/9f5609dba6584ab2
2394,Dan,Manasoiu,,http://ufcstats.com/fighter-details/eefc73b53d4a05d7
2395,Troy,Mandaloniz,Rude Boy,http://ufcstats.com/fighter-details/725a834930c2b5bf
2396,Nate,Maness,Mayhem,http://ufcstats.com/fighter-details/6e9f40c706f91f32
2397,Michael,Mangan,,http://ufcstats.com/fighter-details/9297ce6eee046f7a
2398,Gary,Mangat,,http://ufcstats.com/fighter-details/1c0ffc63d8ec8f45
2399,George,Mangos,,http://ufcstats.com/fighter-details/122ae3b34275fbb2
2400,Melvin,Manhoef,No Mercy,http://ufcstats.com/fighter-details/e5767ed355a937c2
2401,Melchor,Manibusan,Barracuda,http://ufcstats.com/fighter-details/b6c6d1731ff00eeb
2402,Jon,Manley,,http://ufcstats.com/fighter-details/a0602dd050bebefc
2403,Steve,Mann,,http://ufcstats.com/fighter-details/0eef1bf99afd4ff2
2404,Marnic,Mann,The Sawed-Off Savage,http://ufcstats.com/fighter-details/b6203e0492a9336c
2405,Dylan,Mantello,The Quiet Man,http://ufcstats.com/fighter-details/e192ebb85b68fa9e
2406,Chris,Manuel,,http://ufcstats.com/fighter-details/a23e63184c65f5b8
2407,Jimi,Manuwa,Poster Boy,http://ufcstats.com/fighter-details/1e1dbd1cc5a7469e
2408,Dom,Mar Fan,Street Buddha,http://ufcstats.com/fighter-details/530af2900b5a1693
2409,Cristiano,Marcello,,http://ufcstats.com/fighter-details/ff4c3ab594c7fac3
2410,Daniel,Marcos,Soncora,http://ufcstats.com/fighter-details/850266b3dc4e506e
2411,Jose,Maria,No Chance,http://ufcstats.com/fighter-details/b35ba64b6a2bbcb3
2412,Marcos,Mariano,Dhalsim,http://ufcstats.com/fighter-details/72e5e5a6edfa8223
2413,Enrique,Marin,Wasabi,http://ufcstats.com/fighter-details/23a6e307077c6ccc
2414,Chepe,Mariscal,Machine Gun,http://ufcstats.com/fighter-details/e0c6edcb5b5d0b90
2415,Ronny,Markes,,http://ufcstats.com/fighter-details/bd21a1e3d41c97ee
2416,Rory,Markham,,http://ufcstats.com/fighter-details/23a16ebe733e3041
2417,Randa,Markos,Quiet Storm,http://ufcstats.com/fighter-details/4a57ebb14315b251
2418,Christina,Marks,,http://ufcstats.com/fighter-details/c7be22a47a58365a
2419,Brendon,Marotte,The Kid,http://ufcstats.com/fighter-details/d7fe8c6b7d2872e5
2420,Nate,Marquardt,The Great,http://ufcstats.com/fighter-details/a8e6a69796280f17
2421,Danilo,Marques,,http://ufcstats.com/fighter-details/687c15b2eddfaa63
2422,Julian,Marquez,The Cuban Missile Crisis,http://ufcstats.com/fighter-details/d0e1b42d41dab603
2423,Carmelo,Marrero,The Fury,http://ufcstats.com/fighter-details/aa03a3ca00ac6827
2424,Cesar,Marscucci,,http://ufcstats.com/fighter-details/e8efeb9cf33b1941
2425,John,Marsh,,http://ufcstats.com/fighter-details/b6b12014698cc345
2426,CJ,Marsh,,http://ufcstats.com/fighter-details/4c91eb190d5e0dd9
2427,Eliot,Marshall,Fire,http://ufcstats.com/fighter-details/a08d909a5be6f410
2428,Doug,Marshall,The Rhino,http://ufcstats.com/fighter-details/0c1773639c795466
2429,David,Marshall,,http://ufcstats.com/fighter-details/0a2813f89a758ff7
2430,Francis,Marshall,Fire,http://ufcstats.com/fighter-details/5d495dec23d7c68e
2431,Jack,Marshman,The Hammer,http://ufcstats.com/fighter-details/045f25b3a4c08e81
2432,Terry,Martin,,http://ufcstats.com/fighter-details/6a92caba39b64752
2433,Eric,Martin,,http://ufcstats.com/fighter-details/abbc4fc02e0d84b3
2434,Justin,Martin,,http://ufcstats.com/fighter-details/3da19339ee7051d5
2435,Dave,Martin,,http://ufcstats.com/fighter-details/92c96df8bdab5fea
2436,Joe,Martin,,http://ufcstats.com/fighter-details/325550dab63fb25a
2437,Anthony Rocco,Martin,,http://ufcstats.com/fighter-details/5331b25a60417ffb
2438,Mallory,Martin,,http://ufcstats.com/fighter-details/19b7738321cfae42
2439,Michal,Martinek,,http://ufcstats.com/fighter-details/9acf42aebe9bb895
2440,Rainy,Martinez,,http://ufcstats.com/fighter-details/577ec7e108b94be3
2441,Danny,Martinez,The Gremlin,http://ufcstats.com/fighter-details/8a9c6c4301f6d088
2442,Alonzo,Martinez,Zo Diddy,http://ufcstats.com/fighter-details/feffee4fc6da3aa3
2443,Henry,Martinez,Sicario,http://ufcstats.com/fighter-details/76729a829623e266
2444,Jonathan,Martinez,Dragon,http://ufcstats.com/fighter-details/f2477cf43c4975cc
2445,Poppies,Martinez,The Tachi Kid,http://ufcstats.com/fighter-details/8851bb0418d27d28
2446,Andrew,Martinez,Mickey D,http://ufcstats.com/fighter-details/f8c2aba4815876b5
2447,Mana,Martinez,ManaBoi,http://ufcstats.com/fighter-details/c0386644627a7ee5
2448,Victor,Martinez,The Brick,http://ufcstats.com/fighter-details/3e708ce33b6b18e6
2449,Roque,Martinez,,http://ufcstats.com/fighter-details/2c5a0b8317f8f27a
2450,Melissa,Martinez,Super Mely,http://ufcstats.com/fighter-details/3f4c3bc822bea45d
2451,Julieta,Martinez,The Ninja Ferret,http://ufcstats.com/fighter-details/f77afa72da84c9a8
2452,David,Martinez,Doctor,http://ufcstats.com/fighter-details/9a97acbfd5a08bfa
2453,Wagner da Conceicao,Martins,Zuluzinho,http://ufcstats.com/fighter-details/563d051c9e769b24
2454,Adriano,Martins,,http://ufcstats.com/fighter-details/7dcf06c1967801c1
2455,Lucas,Martins,Mineiro,http://ufcstats.com/fighter-details/7413b80dbb0f8f9f
2456,Max,Martyniouk,Payne,http://ufcstats.com/fighter-details/69d3fa376ff2595e
2457,Bristol,Marunde,,http://ufcstats.com/fighter-details/a17322f99ddfd8e9
2458,Shoji,Maruyama,,http://ufcstats.com/fighter-details/c046100aea0dba9a
2459,Kazuma,Maruyama,Gluttony,http://ufcstats.com/fighter-details/aa1a873d05acc7eb
2460,Islem,Masraf,Lightning,http://ufcstats.com/fighter-details/6dedfe07640a9acc
2461,Mike,Massenzio,The Master of Disaster,http://ufcstats.com/fighter-details/5b2d7906aa894274
2462,Jameel,Massouh,,http://ufcstats.com/fighter-details/883922e5cd6d8473
2463,Tiffany,Masters,Rainbow Renegade,http://ufcstats.com/fighter-details/ca743f96dd2063d5
2464,Jorge,Masvidal,Gamebred,http://ufcstats.com/fighter-details/47b9e0e7703a4868
2465,Al,Matavao,Sweetness,http://ufcstats.com/fighter-details/eec3fe66a8b11a26
2466,Tateki,Matsuda,Tech,http://ufcstats.com/fighter-details/3a524c6700addc24
2467,Arisa,Matsuda,,http://ufcstats.com/fighter-details/4c33b3d37955aa85
2468,Daijiro,Matsui,,http://ufcstats.com/fighter-details/cd42bbe8887bba90
2469,Toki,Matsui,,http://ufcstats.com/fighter-details/56cc76c55cee8410
2470,Koichiro,Matsumoto,,http://ufcstats.com/fighter-details/2fb6f197d1fbc779
2471,Jean,Matsumoto,,http://ufcstats.com/fighter-details/ffd3224638c01b57
2472,Koyomi,Matsushima,,http://ufcstats.com/fighter-details/5ad226da6c74a48e
2473,Naoki,Matsushita,,http://ufcstats.com/fighter-details/990060b2a68a7b82
2474,AJ,Matthews,,http://ufcstats.com/fighter-details/18e4f61f16f458c6
2475,Jake,Matthews,The Celtic Kid,http://ufcstats.com/fighter-details/a845f0735bc67405
2476,Connor,Matthews,The Controller,http://ufcstats.com/fighter-details/36e78278a77006d4
2477,Claudio,Mattos,Popeye,http://ufcstats.com/fighter-details/6e2b1d631832921d
2478,John,Matua,,http://ufcstats.com/fighter-details/c933d423ebdbbbdb
2479,Francesco,Maturi,,http://ufcstats.com/fighter-details/d3b5ad3b15a64a18
2480,Vladimir,Matyushenko,The Janitor,http://ufcstats.com/fighter-details/ccdd90bd1fc7dab6
2481,Miranda,Maverick,Fear The,http://ufcstats.com/fighter-details/f29a6350c69f4a33
2482,Nick,Maximov,,http://ufcstats.com/fighter-details/12585614e0ed2626
2483,Elaina,Maxwell,Beef,http://ufcstats.com/fighter-details/a16ce18149021139
2484,Jeremy,May,,http://ufcstats.com/fighter-details/c32fdfe75cda5b22
2485,Jack,May,The Outlaw,http://ufcstats.com/fighter-details/2c6e81426dd7573c
2486,Don'Tale,Mayes,Lord Kong,http://ufcstats.com/fighter-details/1a9480fc288e55d7
2487,Gray,Maynard,,http://ufcstats.com/fighter-details/7d96bc577e5178b2
2488,Brooke,Mayo,The Bully,http://ufcstats.com/fighter-details/1b41c21d947d6f2f
2489,Gina,Mazany,Danger,http://ufcstats.com/fighter-details/016a8d958883167c
2490,Sabina,Mazo,Colombian Queen,http://ufcstats.com/fighter-details/70d2329a92864fdb
2491,Francesco,Mazzeo,,http://ufcstats.com/fighter-details/7b3c13fe33556a21
2492,Scott,McAfee,,http://ufcstats.com/fighter-details/7e7d81bf162a5ec1
2493,Bobby,McAndrews,,http://ufcstats.com/fighter-details/ef6f45095119d416
2494,Michael,McBride,,http://ufcstats.com/fighter-details/443f60bec7c3c3d5
2495,Ian,McCall,Uncle Creepy,http://ufcstats.com/fighter-details/701e057d63c124d9
2496,Molly,McCann,Meatball,http://ufcstats.com/fighter-details/51018a31ddf31eb2
2497,Charles,McCarthy,Chainsaw,http://ufcstats.com/fighter-details/da97d6c97d09c030
2498,Eric,McConico,,http://ufcstats.com/fighter-details/9508cc6184cb2450
2499,Sean,McCorkle,,http://ufcstats.com/fighter-details/008dc37cca279def
2500,Danni,McCormack,Mac,http://ufcstats.com/fighter-details/2a9f9db24cd032ba
2501,Paddy,McCorry,,http://ufcstats.com/fighter-details/b43620395f655046
2502,Kris,McCray,Savage,http://ufcstats.com/fighter-details/baed16f18348908e
2503,Tamdan,McCrory,The Barncat,http://ufcstats.com/fighter-details/eff47295daf721a6
2504,Rob,McCullough,Razor,http://ufcstats.com/fighter-details/11e3fd7546359fc5
2505,Justin,McCully,The Insane One,http://ufcstats.com/fighter-details/75f871836d41f90f
2506,Robert,McDaniel,Bubba,http://ufcstats.com/fighter-details/5cafbc97dba2e797
2507,Michael,McDonald,The Black Sniper,http://ufcstats.com/fighter-details/d52ef694108f8235
2508,Scott,McDonald,,http://ufcstats.com/fighter-details/08ae3100bf2100ed
2509,Michael,McDonald,Mayday,http://ufcstats.com/fighter-details/d0314416a7f26527
2510,Josh,McDonald,,http://ufcstats.com/fighter-details/b507a76087e3ed9f
2511,Miles,McDonald,,http://ufcstats.com/fighter-details/a3f8356ace5e3eb5
2512,Justin,McElfresh,,http://ufcstats.com/fighter-details/49c29e57d4e2be6f
2513,Drew,McFedries,The Massacre,http://ufcstats.com/fighter-details/1fd4fbdcc67de844
2514,Liam,McGeary,,http://ufcstats.com/fighter-details/e4e0993befecdaf8
2515,Gan,McGee,The Giant,http://ufcstats.com/fighter-details/d90b630e0561818b
2516,Court,McGee,The Crusher,http://ufcstats.com/fighter-details/523fa774700d7d3f
2517,Marcus,McGhee,The Maniac,http://ufcstats.com/fighter-details/c0ac37a4a1133da9
2518,Ryan,McGillivray,The Kid,http://ufcstats.com/fighter-details/1f9c371c93dfd3a9
2519,Ryan,McGivern,,http://ufcstats.com/fighter-details/856ec65948b7d234
2520,Jack,McGlaughlin,,http://ufcstats.com/fighter-details/237187ed9f419285
2521,Conor,McGregor,The Notorious,http://ufcstats.com/fighter-details/f4c49976c75c5ab2
2522,Greg,McIntyre,,http://ufcstats.com/fighter-details/00a905a4a4a2b071
2523,Antonio,McKee,Mandingo,http://ufcstats.com/fighter-details/3414b50b08a10600
2524,AJ,McKee,Mercenary,http://ufcstats.com/fighter-details/f3ec0214794a699e
2525,Rhys,McKee,Skeletor,http://ufcstats.com/fighter-details/f748267c4ab6c127
2526,Cory,McKenna,Poppins,http://ufcstats.com/fighter-details/3351aa64aa83c4d9
2527,Tim,McKenzie,,http://ufcstats.com/fighter-details/9ca265dfe8323db3
2528,Cody,McKenzie,,http://ufcstats.com/fighter-details/7be63795363029e8
2529,Terrance,McKinney,T. Wrecks,http://ufcstats.com/fighter-details/809bd1a871491508
2530,Brian,McLaughlin,,http://ufcstats.com/fighter-details/6488729da7ac1c79
2531,Jason,McLean,,http://ufcstats.com/fighter-details/8336d7a85ce45481
2532,Garreth,McLellan,Soldier Boy,http://ufcstats.com/fighter-details/f215cfbd4ba3c270
2533,Sara,McMann,,http://ufcstats.com/fighter-details/7be74a12d7352df2
2534,Tommy,McMillen,Gun,http://ufcstats.com/fighter-details/6b0a6def604de298
2535,James,McSweeney,The Hammer,http://ufcstats.com/fighter-details/cac08b8685387ca5
2536,Charles,McTorry,,http://ufcstats.com/fighter-details/acd8a53f7c0ce85e
2537,Jackson,McVey,The Moose,http://ufcstats.com/fighter-details/3eeec2f53cebdf12
2538,Daniel,McWilliams,The Animal,http://ufcstats.com/fighter-details/7b03d9df5910917d
2539,Tim,Means,The Dirty Bird,http://ufcstats.com/fighter-details/4b47e71384a9522f
2540,Yancy,Medeiros,,http://ufcstats.com/fighter-details/813550bc53b15fb0
2541,Anistavio,Medeiros,Gasparzinho,http://ufcstats.com/fighter-details/2937cb502dda0808
2542,Kaline,Medeiros,The Dark Angel,http://ufcstats.com/fighter-details/263af068bd986548
2543,MarQuel,Mederos,,http://ufcstats.com/fighter-details/e2be0c1a9b886d92
2544,Uros,Medic,The Doctor,http://ufcstats.com/fighter-details/681399317dbf4701
2545,Todd,Medina,El Tiburon,http://ufcstats.com/fighter-details/b60391da771deefe
2546,Jason,Medina,,http://ufcstats.com/fighter-details/f53fb9d9e57cc38e
2547,Emil,Meek,Valhalla,http://ufcstats.com/fighter-details/103b06d8707895a9
2548,Sanford Alton,Meeks,,http://ufcstats.com/fighter-details/27c59ac201539d10
2549,Gerald,Meerschaert,GM3,http://ufcstats.com/fighter-details/6ac9bc2953c47345
2550,Frank,Megallon,,http://ufcstats.com/fighter-details/c0a93b52096b7682
2551,Derrick,Mehmen,Caveman,http://ufcstats.com/fighter-details/6c7dafd03b6cc3f8
2552,Miika,Mehmet,,http://ufcstats.com/fighter-details/41dca66f9dadfc86
2553,Jordan,Mein,Young Gun,http://ufcstats.com/fighter-details/2aa49b3766a59bcd
2554,Bryce,Mejia,,http://ufcstats.com/fighter-details/6eae26c44e505775
2555,Brian,Melancon,,http://ufcstats.com/fighter-details/eee7dafac7d672b5
2556,Brandon,Melendez,The Murderer,http://ufcstats.com/fighter-details/2b06b6ad5db63348
2557,Gilbert,Melendez,El Nino,http://ufcstats.com/fighter-details/aa5b4eff51bdc7d1
2558,Nair,Melikyan,Ahalkalakski,http://ufcstats.com/fighter-details/64b8561624d3b15e
2559,Marcelo,Mello,,http://ufcstats.com/fighter-details/672ef06fd9f41f7d
2560,Fabio,Mello,,http://ufcstats.com/fighter-details/8a028648f3f0761d
2561,Vanessa,Melo,,http://ufcstats.com/fighter-details/9b7dfb3b7d99926a
2562,Antonio,Mendes,Samurai,http://ufcstats.com/fighter-details/3795fca327cbcf23
2563,Chad,Mendes,Money,http://ufcstats.com/fighter-details/b5b684eac99ae0a3
2564,Augusto,Mendes,Tanquinho,http://ufcstats.com/fighter-details/3d5b1ce6097dbb49
2565,Eddie,Mendez,,http://ufcstats.com/fighter-details/49e49b54e5901d0d
2566,Mateus,Mendonca,Bocao,http://ufcstats.com/fighter-details/48812daf291a4e23
2567,Luis,Mendoza,,http://ufcstats.com/fighter-details/28200bc87367614f
2568,Pietro,Menga,,http://ufcstats.com/fighter-details/869d68b5383131fd
2569,Alonzo,Menifield,Atomic,http://ufcstats.com/fighter-details/a495f599e787614f
2570,Ivan,Menjivar,The Pride of El Salvador,http://ufcstats.com/fighter-details/5755960ebd0b16f6
2571,Dave,Menne,The Warrior,http://ufcstats.com/fighter-details/275cafc9de131c83
2572,Steve,Mensing,The Machine,http://ufcstats.com/fighter-details/3bc27ec15facbcf3
2573,Buck,Meredith,,http://ufcstats.com/fighter-details/36120738148f203f
2574,Adam,Meredith,,http://ufcstats.com/fighter-details/c1135a6892e916db
2575,Nick,Meregali,,http://ufcstats.com/fighter-details/2f6dc878d653c442
2576,Joe,Merritt,,http://ufcstats.com/fighter-details/e82d5f54daa85a7e
2577,Bia,Mesquita,,http://ufcstats.com/fighter-details/eff9074bc066f0f2
2578,Jeremiah,Metcalf,,http://ufcstats.com/fighter-details/5bdcbd8dd681a257
2579,Jonathan,Meunier,District,http://ufcstats.com/fighter-details/5823ceab56741617
2580,Yaotzin,Meza,,http://ufcstats.com/fighter-details/3623bd267a2eef2e
2581,Guy,Mezger,,http://ufcstats.com/fighter-details/946f341df6472ee0
2582,David,Mgoyan,,http://ufcstats.com/fighter-details/8f003ef7e0d9a139
2583,Jonathan,Micallef,The Captain,http://ufcstats.com/fighter-details/f782f953bfe7b5f2
2584,Brandon,Michaels,,http://ufcstats.com/fighter-details/f5e4ce11afbdfb61
2585,Andreas,Michailidis,The Spartan,http://ufcstats.com/fighter-details/79325a3c1a5c3bf4
2586,David,Michaud,BullDawg,http://ufcstats.com/fighter-details/49f4b511932f71e9
2587,Chris,Mickle,,http://ufcstats.com/fighter-details/f903967fd320da38
2588,Zachary,Micklewright,,http://ufcstats.com/fighter-details/a36a14985a57a1c6
2589,Kristof,Midoux,The Hurricane,http://ufcstats.com/fighter-details/5b5b9c6f6f270369
2590,Keith,Mielke,,http://ufcstats.com/fighter-details/f62850b3c7480db9
2591,Chris,Mierzwiak,,http://ufcstats.com/fighter-details/2b284840ca89876a
2592,Gabriel,Miglioli,Biel,http://ufcstats.com/fighter-details/a6fa5dd90528e9f7
2593,Bojan,Mihajlovic,,http://ufcstats.com/fighter-details/d6285cba1d1052e0
2594,Billy,Miles,The Kid,http://ufcstats.com/fighter-details/3c48019bc387b80c
2595,Pat,Miletich,The Croatian Sensation,http://ufcstats.com/fighter-details/cedfdf8d423d500c
2596,Curtis,Millender,Curtious,http://ufcstats.com/fighter-details/f1928a52590c5532
2597,Phillip,Miller,,http://ufcstats.com/fighter-details/18aecaf50f52e4c3
2598,Jason,Miller,Mayhem,http://ufcstats.com/fighter-details/b2f88c04c4dd43ce
2599,Dan,Miller,,http://ufcstats.com/fighter-details/d0c29452d3272603
2600,Jim,Miller,A-10,http://ufcstats.com/fighter-details/d1941565abf50b16
2601,Cole,Miller,Magrinho,http://ufcstats.com/fighter-details/282fa667ff9c51ed
2602,Henry,Miller,Sentoryu,http://ufcstats.com/fighter-details/45a2ba3ef82b9700
2603,Micah,Miller,Maverick,http://ufcstats.com/fighter-details/3ff0d0dc7a14bb50
2604,Aaron,Miller,Blood Spiller,http://ufcstats.com/fighter-details/a4d055f1435d6d75
2605,Mo,Miller,Moshow,http://ufcstats.com/fighter-details/39019970ac8543e9
2606,Juliana,Miller,Killer,http://ufcstats.com/fighter-details/aa0c573da7119292
2607,Ty,Miller,Thriller,http://ufcstats.com/fighter-details/0859524157a19045
2608,Trent,Miller,The Terminator,http://ufcstats.com/fighter-details/2b6a37a97541a4fd
2609,Eddy,Millis,,http://ufcstats.com/fighter-details/f2c934689243fe4e
2610,Che,Mills,Beautiful,http://ufcstats.com/fighter-details/6cadfd8f1d9e7685
2611,Adam,Milstead,The Prototype,http://ufcstats.com/fighter-details/72ffecf712673af1
2612,Alberto,Mina,Soldier of God,http://ufcstats.com/fighter-details/4b1d46a1b5c0fd11
2613,Vitaly,Minakov,,http://ufcstats.com/fighter-details/56c975c4a2b357a5
2614,Mario,Mingaj,,http://ufcstats.com/fighter-details/1ccaeae54725d897
2615,Darrick,Minner,,http://ufcstats.com/fighter-details/34e516ab361afb1c
2616,Mike,Minniger,,http://ufcstats.com/fighter-details/c8aa3541bec4042e
2617,Ikuhisa,Minowa,Minowaman,http://ufcstats.com/fighter-details/ce6065baef021cf3
2618,Carlton,Minus,Clutch,http://ufcstats.com/fighter-details/40d8b74488743800
2619,Stipe,Miocic,,http://ufcstats.com/fighter-details/d28dee5c705991df
2620,Frank,Mir,,http://ufcstats.com/fighter-details/1ff9589f9065a9ed
2621,Juan,Miranda,,http://ufcstats.com/fighter-details/be8ad887e4d674b0
2622,Mario,Miranda,,http://ufcstats.com/fighter-details/df2bf09c99594848
2623,Vitor,Miranda,Lex Luthor,http://ufcstats.com/fighter-details/4bcb6eb12b4ad4aa
2624,Gabriel,Miranda,Fly,http://ufcstats.com/fighter-details/b909a9a9688b5284
2625,Damir,Mirenic,Wolf,http://ufcstats.com/fighter-details/992c82450d96f726
2626,Kazuo,Misaki,Hitman,http://ufcstats.com/fighter-details/5e7a28f20927d64a
2627,Toby,Misech,2 Quick,http://ufcstats.com/fighter-details/3f87218a7aca84c4
2628,Dokonjonosuke,Mishima,,http://ufcstats.com/fighter-details/b14a68c533f4a4aa
2629,Felix Lee,Mitchell,,http://ufcstats.com/fighter-details/6cbb7661c3258617
2630,David,Mitchell,Daudi,http://ufcstats.com/fighter-details/8f3df4c579cfbb69
2631,Danny,Mitchell,The Cheesecake Assassin,http://ufcstats.com/fighter-details/c06d554ce1713fd3
2632,Brad,Mitchell,,http://ufcstats.com/fighter-details/7263e0dc082adc87
2633,Clay,Mitchell,,http://ufcstats.com/fighter-details/3d960455f880bb25
2634,Bryce,Mitchell,Thug Nasty,http://ufcstats.com/fighter-details/d9c6f19f958643e9
