fight_id,fighter_id,round,kd,sig.str. %,td %,sub.att,rev.,ctrl,sig.str._landed,sig.str._attempted,total str._landed,total str._attempted,td_landed,td_attempted,head_landed,head_attempted,body_landed,body_attempted,leg_landed,leg_attempted,distance_landed,distance_attempted,clinch_landed,clinch_attempted,ground_landed,ground_attempted
7929,2444,round 2,0,36%,---,0,0,0:00,17,47,17,47,0,0,12,38,1,4,4,5,16,45,1,2,0,0
7929,2444,round 3,0,55%,---,0,0,0:57,24,43,25,44,0,0,12,27,1,3,11,13,23,42,1,1,0,0
7929,2517,round 1,0,44%,---,0,0,0:00,33,75,33,75,0,0,17,52,5,11,11,12,33,75,0,0,0,0
7929,2517,round 2,0,45%,---,0,0,0:00,42,93,45,96,0,0,27,73,6,8,9,12,41,92,1,1,0,0
7929,2517,round 3,0,49%,---,0,0,0:00,27,55,27,55,0,0,16,42,7,8,4,5,26,53,1,2,0,0
7928,2600,round 1,0,41%,---,1,0,0:00,10,24,11,25,0,0,5,19,2,2,3,3,9,23,1,1,0,0
7928,1813,round 1,0,51%,0%,0,0,0:27,16,31,16,31,0,3,8,17,6,12,2,2,16,31,0,0,0,0
7927,2938,round 1,1,63%,---,1,0,0:15,44,69,48,73,0,0,29,50,7,10,8,9,31,50,8,10,5,9
7927,2938,round 2,0,48%,---,0,0,1:26,36,74,47,87,0,0,30,62,3,8,3,4,32,67,0,1,4,6
7927,2938,round 3,0,58%,33%,0,0,2:42,41,70,50,82,1,3,32,59,8,10,1,1,22,36,0,0,19,34
7927,3392,round 1,1,57%,---,0,0,1:14,39,68,42,72,0,0,14,38,6,11,19,19,33,59,5,8,1,1
7927,3392,round 2,0,42%,---,0,0,0:00,26,61,26,61,0,0,13,43,5,7,8,11,26,60,0,0,0,1
7927,3392,round 3,0,34%,---,0,0,0:00,9,26,11,32,0,0,3,16,3,3,3,7,9,25,0,0,0,1
7926,4079,round 1,0,60%,0%,0,1,3:57,3,5,66,82,0,1,2,4,1,1,0,0,1,2,0,0,2,3
7926,4079,round 2,0,72%,50%,0,0,3:17,32,44,87,105,1,2,31,42,0,1,1,1,8,17,0,0,24,27
7926,969,round 1,0,50%,---,0,0,0:36,7,14,17,26,0,0,7,14,0,0,0,0,0,3,1,1,6,10
7926,969,round 2,0,53%,---,0,0,0:00,8,15,10,18,0,0,6,13,1,1,1,1,8,15,0,0,0,0
7925,1311,round 1,0,68%,---,0,0,0:00,28,41,30,43,0,0,25,38,3,3,0,0,26,39,2,2,0,0
7925,443,round 1,1,55%,---,0,0,0:03,31,56,31,56,0,0,27,50,1,3,3,3,22,43,6,9,3,4
7924,1537,round 1,0,37%,---,0,0,0:06,10,27,10,27,0,0,7,21,1,4,2,2,9,26,1,1,0,0
7924,1537,round 2,0,32%,---,0,0,0:00,12,37,12,37,0,0,8,29,0,4,4,4,12,37,0,0,0,0
7924,1537,round 3,0,33%,---,0,0,0:00,2,6,2,6,0,0,1,5,1,1,0,0,2,6,0,0,0,0
7924,1089,round 1,0,51%,---,0,0,0:00,25,49,26,50,0,0,6,21,5,9,14,19,23,47,2,2,0,0
7924,1089,round 2,0,54%,---,0,0,0:00,29,53,29,53,0,0,7,27,10,13,12,13,29,53,0,0,0,0
7924,1089,round 3,1,73%,---,0,0,0:05,11,15,11,15,0,0,9,12,1,2,1,1,3,7,0,0,8,8
7923,1572,round 1,0,33%,---,0,0,0:00,13,39,13,39,0,0,5,28,6,8,2,3,13,39,0,0,0,0
7923,1572,round 2,0,66%,---,0,0,0:00,12,18,27,34,0,0,5,10,4,5,3,3,5,9,0,1,7,8
7923,1572,round 3,0,45%,---,0,0,0:00,21,46,21,46,0,0,6,23,6,13,9,10,21,46,0,0,0,0
7923,2717,round 1,0,28%,100%,0,0,0:11,10,35,11,37,1,1,8,33,2,2,0,0,10,35,0,0,0,0
7923,2717,round 2,0,53%,66%,0,0,4:02,7,13,21,31,2,3,6,12,1,1,0,0,0,5,2,2,5,6
7923,2717,round 3,0,32%,---,0,0,0:00,9,28,9,28,0,0,8,26,1,2,0,0,9,28,0,0,0,0
7922,2360,round 1,0,50%,0%,0,0,1:31,10,20,23,33,0,7,7,17,2,2,1,1,9,19,1,1,0,0
7922,3171,round 1,2,57%,100%,0,0,1:09,12,21,13,22,1,1,9,17,1,1,2,3,10,19,0,0,2,2
7921,2549,round 1,0,61%,---,0,1,0:10,21,34,21,34,0,0,19,30,2,4,0,0,19,32,2,2,0,0
7921,2549,round 2,0,52%,---,0,0,2:25,9,17,22,34,0,0,8,16,1,1,0,0,3,10,0,0,6,7
7921,2549,round 3,0,0%,0%,0,0,0:18,0,3,1,4,0,2,0,3,0,0,0,0,0,2,0,1,0,0
7921,908,round 1,1,52%,33%,0,0,0:44,28,53,33,59,2,6,14,34,5,8,9,11,26,51,2,2,0,0
7921,908,round 2,0,83%,33%,0,0,1:49,5,6,35,39,2,6,2,3,3,3,0,0,4,5,0,0,1,1
7921,908,round 3,0,71%,100%,1,0,0:56,5,7,14,16,1,1,3,5,2,2,0,0,4,5,1,2,0,0
7920,400,round 1,0,67%,---,0,1,1:30,27,40,29,43,0,0,4,16,12,13,11,11,24,36,3,3,0,1
7920,400,round 2,0,65%,100%,0,0,1:21,15,23,25,33,1,1,12,19,3,4,0,0,1,3,5,6,9,14
7920,400,round 3,0,91%,100%,0,0,1:38,11,12,26,28,1,1,6,7,4,4,1,1,4,5,1,1,6,6
7920,3394,round 1,0,35%,33%,0,0,0:35,12,34,16,39,1,3,8,27,2,4,2,3,9,30,0,0,3,4
7920,3394,round 2,0,60%,100%,0,0,3:09,3,5,4,7,2,2,3,5,0,0,0,0,3,5,0,0,0,0
7920,3394,round 3,0,33%,100%,0,0,2:29,2,6,10,15,1,1,1,5,1,1,0,0,2,6,0,0,0,0
7919,3142,round 1,0,36%,---,0,0,0:04,14,38,16,42,0,0,8,32,5,5,1,1,14,37,0,1,0,0
7919,3142,round 2,0,40%,---,0,0,0:00,25,61,29,65,0,0,13,48,11,12,1,1,24,59,1,2,0,0
7919,3142,round 3,0,50%,---,0,1,0:13,3,6,18,21,0,0,2,4,0,1,1,1,3,6,0,0,0,0
7919,3345,round 1,0,46%,37%,0,0,2:33,15,32,15,35,3,8,6,17,2,5,7,10,9,23,1,1,5,8
7919,3345,round 2,0,42%,16%,0,0,1:22,20,47,22,55,1,6,11,32,3,9,6,6,17,44,3,3,0,0
7919,3345,round 3,0,58%,33%,0,1,4:18,17,29,41,55,1,3,16,23,0,4,1,2,2,9,0,0,15,20
7918,7,round 1,1,56%,---,0,0,1:27,29,51,31,54,0,0,27,49,2,2,0,0,5,12,2,2,22,37
7918,4018,round 1,0,60%,---,0,0,0:03,3,5,3,5,0,0,2,4,0,0,1,1,3,5,0,0,0,0
7917,2081,round 1,0,43%,---,0,0,0:15,7,16,11,21,0,0,0,5,5,5,2,6,4,12,3,4,0,0
7917,2081,round 2,0,41%,0%,0,0,0:15,13,31,21,39,0,1,5,19,4,6,4,6,12,29,1,2,0,0
7917,2081,round 3,0,50%,---,0,0,0:32,26,51,29,55,0,0,11,33,10,13,5,5,23,48,3,3,0,0
7917,1403,round 1,0,61%,---,0,0,2:11,22,36,32,46,0,0,8,17,12,15,2,4,12,25,10,11,0,0
7917,1403,round 2,0,51%,0%,0,0,2:15,23,45,28,52,0,3,9,24,9,15,5,6,18,36,5,9,0,0
7917,1403,round 3,0,44%,---,1,0,1:21,28,63,31,68,0,0,13,44,12,14,3,5,23,54,5,8,0,1
7916,4407,round 1,0,31%,---,0,0,0:20,11,35,11,43,0,0,7,31,0,0,4,4,5,6,0,0,6,29
7916,3598,round 1,0,37%,---,0,0,0:00,3,8,3,8,0,0,1,5,0,0,2,3,3,8,0,0,0,0
7915,3610,round 1,0,25%,---,0,0,0:00,2,8,2,8,0,0,1,7,1,1,0,0,2,8,0,0,0,0
7915,3213,round 1,0,58%,---,0,0,0:00,7,12,7,12,0,0,6,11,0,0,1,1,7,12,0,0,0,0
7914,3829,round 1,0,39%,0%,0,0,0:00,13,33,13,33,0,1,5,21,5,9,3,3,13,33,0,0,0,0
7914,377,round 1,0,45%,---,3,0,1:19,20,44,21,46,0,0,15,36,3,4,2,4,19,43,0,0,1,1
7913,1439,round 1,0,100%,100%,1,0,0:45,3,3,5,5,1,1,0,0,2,2,1,1,1,1,2,2,0,0
7913,4054,round 1,0,40%,0%,0,0,0:13,2,5,2,5,0,1,0,2,1,2,1,1,2,4,0,1,0,0
7912,2731,round 1,0,48%,50%,0,0,1:42,12,25,17,32,1,2,11,24,0,0,1,1,4,12,0,0,8,13
7912,2731,round 2,0,74%,100%,0,0,1:04,26,35,37,53,1,1,25,34,1,1,0,0,5,8,0,0,21,27
7912,3912,round 1,0,42%,0%,0,0,1:04,9,21,19,31,0,3,3,13,1,2,5,6,9,21,0,0,0,0
7912,3912,round 2,0,27%,---,0,0,0:00,3,11,3,11,0,0,2,10,0,0,1,1,3,11,0,0,0,0
7911,2698,round 1,0,50%,---,0,0,0:00,18,36,18,36,0,0,16,33,0,1,2,2,18,36,0,0,0,0
7911,2698,round 2,0,43%,---,0,0,0:00,29,67,29,67,0,0,25,58,2,4,2,5,29,67,0,0,0,0
7911,2698,round 3,0,45%,---,0,0,0:00,31,68,31,68,0,0,23,59,5,6,3,3,28,64,3,4,0,0
7911,2698,round 4,0,31%,---,0,0,0:00,22,70,22,70,0,0,19,64,3,5,0,1,22,70,0,0,0,0
7911,2698,round 5,0,42%,0%,0,0,0:00,32,76,32,76,0,1,30,70,2,6,0,0,31,72,1,4,0,0
7911,49,round 1,0,41%,---,0,0,0:00,16,39,16,39,0,0,12,30,1,3,3,6,16,39,0,0,0,0
7911,49,round 2,0,18%,100%,0,0,0:02,6,33,6,33,1,1,4,27,1,3,1,3,6,33,0,0,0,0
7911,49,round 3,0,27%,0%,0,0,0:00,12,43,12,43,0,1,9,38,1,2,2,3,12,42,0,1,0,0
7911,49,round 4,0,30%,---,0,0,0:00,20,66,20,66,0,0,16,60,3,4,1,2,20,66,0,0,0,0
7911,49,round 5,0,16%,0%,0,0,0:07,9,54,9,55,0,2,9,52,0,2,0,0,9,54,0,0,0,0
7910,379,round 1,0,27%,---,0,0,0:00,19,68,19,68,0,0,11,58,3,4,5,6,19,68,0,0,0,0
7910,379,round 2,0,37%,0%,0,0,0:15,25,67,28,70,0,2,21,61,2,2,2,4,25,65,0,2,0,0
7910,379,round 3,0,39%,50%,0,0,3:38,11,28,48,82,1,2,7,24,2,2,2,2,10,24,0,2,1,2
7910,379,round 4,0,43%,0%,0,0,0:53,40,93,43,97,0,1,29,82,6,6,5,5,40,93,0,0,0,0
7910,379,round 5,0,60%,33%,0,0,4:08,15,25,55,70,1,3,13,23,2,2,0,0,9,19,2,2,4,4
7910,2787,round 1,0,49%,---,0,0,0:00,30,61,30,61,0,0,22,52,2,3,6,6,30,61,0,0,0,0
7910,2787,round 2,0,35%,100%,0,0,0:08,23,65,26,69,1,1,17,58,5,5,1,2,22,64,1,1,0,0
7910,2787,round 3,0,42%,0%,0,0,0:00,9,21,10,22,0,1,7,18,2,3,0,0,7,19,2,2,0,0
7910,2787,round 4,0,31%,---,0,0,0:07,25,79,25,80,0,0,16,67,8,11,1,1,25,78,0,1,0,0
7910,2787,round 5,0,36%,0%,0,0,0:00,7,19,10,22,0,2,6,17,1,2,0,0,7,19,0,0,0,0
7909,2339,round 1,0,51%,---,0,0,0:00,22,43,22,43,0,0,3,21,7,10,12,12,22,43,0,0,0,0
7909,2339,round 2,0,37%,---,0,0,0:00,22,58,22,58,0,0,6,31,11,18,5,9,22,58,0,0,0,0
7909,2339,round 3,0,38%,---,0,0,0:02,32,83,35,86,0,0,15,62,15,19,2,2,32,83,0,0,0,0
7909,3292,round 1,0,47%,---,0,0,0:00,16,34,16,34,0,0,6,21,5,6,5,7,16,34,0,0,0,0
7909,3292,round 2,0,33%,---,0,0,0:00,12,36,12,36,0,0,5,22,4,9,3,5,12,36,0,0,0,0
7909,3292,round 3,0,34%,---,0,0,0:00,21,61,21,61,0,0,14,50,7,10,0,1,21,60,0,1,0,0
7908,846,round 1,0,47%,---,0,0,0:00,27,57,27,57,0,0,17,39,10,15,0,3,27,57,0,0,0,0
7908,846,round 2,0,45%,---,0,0,0:00,9,20,10,21,0,0,4,13,4,6,1,1,9,20,0,0,0,0
7908,846,round 3,0,40%,---,0,0,0:00,6,15,6,15,0,0,5,13,1,2,0,0,5,11,1,4,0,0
7908,1834,round 1,0,28%,100%,0,0,0:32,13,46,20,60,1,1,10,42,2,3,1,1,13,46,0,0,0,0
7908,1834,round 2,0,60%,100%,0,0,3:42,17,28,83,120,1,1,15,26,1,1,1,1,7,16,0,0,10,12
7908,1834,round 3,0,60%,33%,1,0,1:30,6,10,27,38,1,3,4,8,2,2,0,0,4,8,1,1,1,1
7907,281,round 1,0,63%,---,0,0,0:01,7,11,13,17,0,0,6,10,1,1,0,0,0,2,7,9,0,0
7907,3862,round 1,1,65%,---,1,0,3:54,13,20,23,32,0,0,11,17,1,2,1,1,2,5,7,10,4,5
7906,2392,round 1,0,32%,---,0,0,0:00,12,37,12,37,0,0,2,24,4,7,6,6,12,37,0,0,0,0
7906,2392,round 2,0,51%,0%,0,0,0:00,28,54,28,54,0,1,13,34,8,11,7,9,28,53,0,1,0,0
7906,2392,round 3,0,48%,---,0,0,0:00,19,39,19,39,0,0,7,24,7,10,5,5,19,39,0,0,0,0
7906,1374,round 1,0,56%,---,0,0,0:00,9,16,9,16,0,0,4,10,0,1,5,5,9,16,0,0,0,0
7906,1374,round 2,0,53%,---,0,0,0:00,17,32,17,32,0,0,13,28,2,2,2,2,17,31,0,1,0,0
7906,1374,round 3,0,26%,---,0,0,0:00,8,30,8,30,0,0,6,26,1,2,1,2,8,30,0,0,0,0
7905,4404,round 1,0,58%,0%,0,0,0:00,30,51,30,51,0,1,24,43,6,8,0,0,30,50,0,1,0,0
7905,4404,round 2,0,45%,---,0,0,0:00,41,90,42,92,0,0,37,81,4,8,0,1,41,89,0,1,0,0
7905,4404,round 3,0,58%,---,0,0,0:00,38,65,38,65,0,0,37,64,1,1,0,0,38,65,0,0,0,0
7905,2733,round 1,0,36%,---,0,0,0:00,26,72,26,72,0,0,23,65,2,4,1,3,25,71,1,1,0,0
7905,2733,round 2,0,20%,0%,0,0,0:02,22,109,22,109,0,3,16,100,3,6,3,3,22,107,0,2,0,0
7905,2733,round 3,0,32%,0%,0,0,0:00,47,146,47,146,0,3,43,139,2,4,2,3,47,146,0,0,0,0
7904,1917,round 1,0,60%,0%,0,0,0:17,28,46,38,59,0,2,12,27,13,16,3,3,21,36,7,10,0,0
7904,1917,round 2,0,40%,---,1,0,0:00,11,27,12,28,0,0,7,22,1,2,3,3,10,26,1,1,0,0
7904,1634,round 1,0,52%,50%,0,0,1:18,18,34,28,45,2,4,5,15,8,12,5,7,16,31,1,2,1,1
7904,1634,round 2,0,30%,100%,0,0,2:31,6,20,11,30,2,2,3,15,3,5,0,0,6,20,0,0,0,0
7903,3661,round 1,0,46%,50%,0,0,1:49,7,15,9,18,2,4,7,13,0,0,0,2,6,14,0,0,1,1
7903,3661,round 2,0,33%,---,0,0,0:00,1,3,1,3,0,0,1,3,0,0,0,0,1,3,0,0,0,0
7903,4406,round 1,0,41%,50%,0,0,1:39,7,17,13,23,1,2,3,12,1,2,3,3,7,15,0,2,0,0
7903,4406,round 2,1,60%,---,1,0,0:28,6,10,8,14,0,0,6,10,0,0,0,0,4,8,0,0,2,2
7902,3387,round 1,0,40%,80%,1,0,4:47,2,5,32,36,4,5,2,5,0,0,0,0,0,0,0,0,2,5
7902,3387,round 2,0,60%,50%,0,0,2:46,17,28,26,37,2,4,14,23,2,4,1,1,15,24,2,4,0,0
7902,3387,round 3,0,44%,0%,0,0,0:00,26,59,29,62,0,1,21,54,1,1,4,4,24,55,2,4,0,0
7902,2793,round 1,0,100%,---,0,0,0:00,1,1,4,4,0,0,0,0,1,1,0,0,1,1,0,0,0,0
7902,2793,round 2,0,29%,---,0,0,0:00,10,34,24,48,0,0,7,30,3,4,0,0,9,33,1,1,0,0
7902,2793,round 3,0,35%,---,0,0,0:00,20,56,20,56,0,0,12,47,3,4,5,5,20,56,0,0,0,0
7901,3668,round 1,0,48%,0%,1,0,0:35,20,41,23,44,0,2,8,27,8,10,4,4,17,34,3,7,0,0
7901,3668,round 2,0,45%,0%,0,0,0:00,39,86,40,87,0,2,28,68,9,15,2,3,37,84,2,2,0,0
7901,3668,round 3,0,52%,---,2,1,0:12,9,17,12,20,0,0,4,11,5,6,0,0,6,13,2,3,1,1
7901,180,round 1,0,60%,50%,0,0,0:57,24,40,24,40,1,2,20,36,3,3,1,1,22,37,2,3,0,0
7901,180,round 2,0,46%,---,0,0,0:02,43,92,44,93,0,0,34,83,6,6,3,3,42,89,1,3,0,0
7901,180,round 3,0,40%,100%,1,0,3:54,4,10,9,15,3,3,3,8,0,1,1,1,1,7,1,1,2,2
7900,152,round 1,0,55%,---,0,0,0:00,5,9,13,19,0,0,3,7,0,0,2,2,5,9,0,0,0,0
7900,152,round 2,0,0%,---,0,0,0:00,0,1,9,14,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7900,152,round 3,0,66%,---,0,0,0:00,6,9,37,44,0,0,5,8,0,0,1,1,6,9,0,0,0,0
7900,1368,round 1,0,25%,100%,1,0,3:37,4,16,23,35,2,2,3,12,0,1,1,3,4,15,0,0,0,1
7900,1368,round 2,0,81%,50%,1,0,4:39,9,11,27,40,1,2,9,11,0,0,0,0,0,1,0,0,9,10
7900,1368,round 3,0,42%,100%,0,0,4:09,3,7,9,18,2,2,3,5,0,1,0,1,2,6,0,0,1,1
7899,1722,round 1,0,37%,100%,0,0,1:02,3,8,10,16,1,1,1,6,2,2,0,0,2,6,1,2,0,0
7899,1722,round 2,0,52%,---,0,0,0:22,10,19,21,31,0,0,5,14,4,4,1,1,9,17,1,2,0,0
7899,1722,round 3,0,37%,33%,0,0,1:06,16,43,19,47,1,3,11,32,5,11,0,0,10,35,6,8,0,0
7899,3105,round 1,0,11%,100%,0,1,3:23,1,9,20,33,1,1,1,9,0,0,0,0,1,9,0,0,0,0
7899,3105,round 2,0,36%,33%,0,0,2:43,9,25,14,31,1,3,5,19,2,4,2,2,9,25,0,0,0,0
7899,3105,round 3,0,36%,0%,0,1,1:39,15,41,33,64,0,2,11,36,4,5,0,0,15,41,0,0,0,0
7898,4028,round 1,0,46%,100%,0,0,0:41,22,47,24,49,2,2,13,38,3,3,6,6,22,47,0,0,0,0
7898,4028,round 2,0,51%,---,0,0,0:00,32,62,32,62,0,0,20,47,5,7,7,8,32,62,0,0,0,0
7898,4028,round 3,1,60%,---,0,0,0:04,21,35,22,36,0,0,16,29,3,4,2,2,17,31,0,0,4,4
7898,1691,round 1,0,40%,---,0,0,0:00,30,75,35,80,0,0,17,56,7,12,6,7,30,75,0,0,0,0
7898,1691,round 2,0,34%,---,0,0,0:00,35,102,35,102,0,0,23,79,3,13,9,10,35,102,0,0,0,0
7898,1691,round 3,0,51%,---,0,0,0:00,14,27,14,27,0,0,7,16,3,5,4,6,14,27,0,0,0,0
7897,4280,round 1,0,100%,---,0,0,0:00,2,2,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0
7897,677,round 1,0,75%,50%,1,0,3:20,3,4,25,31,2,4,2,3,1,1,0,0,0,1,0,0,3,3
7896,154,round 1,0,55%,---,0,0,0:00,19,34,19,34,0,0,7,19,8,11,4,4,19,34,0,0,0,0
7896,154,round 2,0,46%,---,0,0,0:13,23,50,24,52,0,0,8,33,7,9,8,8,23,49,0,1,0,0
7896,154,round 3,0,43%,---,0,0,1:18,13,30,32,56,0,0,5,20,7,9,1,1,8,22,5,8,0,0
7896,3222,round 1,0,48%,---,0,0,0:00,22,45,22,45,0,0,4,24,3,4,15,17,22,45,0,0,0,0
7896,3222,round 2,0,44%,---,0,0,0:06,19,43,20,44,0,0,3,24,3,5,13,14,18,41,1,2,0,0
7896,3222,round 3,0,41%,0%,0,0,0:54,12,29,17,34,0,1,3,17,3,3,6,9,10,25,2,4,0,0
7895,2752,round 1,0,53%,100%,0,0,0:22,17,32,18,33,1,1,11,23,4,5,2,4,14,28,3,4,0,0
7895,2752,round 2,0,45%,100%,0,0,0:57,19,42,36,61,1,1,12,31,6,10,1,1,16,36,3,5,0,1
7895,2752,round 3,0,61%,33%,0,0,0:58,16,26,24,39,1,3,13,23,2,2,1,1,7,16,6,7,3,3
7895,1764,round 1,1,53%,100%,0,1,1:30,32,60,32,61,1,1,27,53,2,4,3,3,19,39,5,11,8,10
7895,1764,round 2,0,37%,0%,0,1,0:43,11,29,12,31,0,1,5,22,3,4,3,3,10,28,1,1,0,0
7895,1764,round 3,0,17%,0%,0,0,2:34,3,17,8,24,0,1,3,17,0,0,0,0,3,12,0,4,0,1
7894,2366,round 1,0,67%,---,0,0,0:00,33,49,35,51,0,0,12,24,13,14,8,11,31,47,2,2,0,0
7894,2366,round 2,1,56%,---,0,0,0:02,32,57,32,57,0,0,12,29,16,20,4,8,32,57,0,0,0,0
7894,3104,round 1,0,56%,---,0,0,0:08,46,81,46,81,0,0,14,35,5,7,27,39,44,79,2,2,0,0
7894,3104,round 2,0,52%,---,0,0,0:13,31,59,31,60,0,0,8,31,5,7,18,21,31,59,0,0,0,0
7893,203,round 1,0,77%,---,0,0,0:00,28,36,28,36,0,0,26,33,2,2,0,1,28,36,0,0,0,0
7893,651,round 1,0,100%,---,0,0,0:00,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
7892,2807,round 1,1,60%,100%,0,0,0:27,18,30,21,34,1,1,12,24,3,3,3,3,13,24,0,0,5,6
7892,993,round 1,0,30%,---,0,0,0:00,4,13,4,13,0,0,2,10,1,1,1,2,4,13,0,0,0,0
7891,3252,round 1,0,47%,0%,0,0,0:00,27,57,27,57,0,1,15,43,7,7,5,7,26,56,1,1,0,0
7891,3252,round 2,0,41%,---,0,0,0:15,23,55,24,56,0,0,17,47,3,4,3,4,22,54,1,1,0,0
7891,3252,round 3,1,61%,100%,0,0,2:09,21,34,42,61,3,3,20,33,0,0,1,1,6,16,3,4,12,14
7891,2941,round 1,0,43%,---,0,0,0:00,22,51,22,51,0,0,13,39,2,4,7,8,22,51,0,0,0,0
7891,2941,round 2,0,43%,25%,0,0,0:44,25,57,28,61,1,4,19,50,4,5,2,2,25,56,0,1,0,0
7891,2941,round 3,0,51%,100%,0,1,1:21,14,27,35,50,1,1,14,25,0,2,0,0,13,26,0,0,1,1
7890,2365,round 1,0,48%,---,0,0,0:00,14,29,14,29,0,0,4,17,5,7,5,5,14,29,0,0,0,0
7890,2365,round 2,0,34%,40%,0,0,2:14,8,23,21,37,2,5,3,18,2,2,3,3,8,21,0,0,0,2
7890,2365,round 3,0,57%,66%,1,0,1:22,4,7,10,15,2,3,3,5,1,2,0,0,4,7,0,0,0,0
7890,1192,round 1,0,16%,---,0,0,0:00,2,12,2,12,0,0,0,8,2,4,0,0,2,12,0,0,0,0
7890,1192,round 2,0,47%,---,1,0,0:06,20,42,22,47,0,0,16,38,4,4,0,0,18,37,0,1,2,4
7890,1192,round 3,0,41%,---,0,1,0:07,7,17,12,24,0,0,4,13,3,4,0,0,6,16,1,1,0,0
7889,2883,round 1,0,68%,---,0,0,0:00,51,74,51,74,0,0,28,50,22,23,1,1,50,73,0,0,1,1
7889,273,round 1,0,35%,0%,0,0,0:00,12,34,12,34,0,1,3,22,2,3,7,9,12,34,0,0,0,0
7888,290,round 1,0,57%,0%,0,0,0:42,22,38,27,50,0,1,11,24,2,4,9,10,20,33,0,0,2,5
7888,290,round 2,0,42%,---,0,0,0:02,30,71,30,71,0,0,22,59,5,8,3,4,29,69,1,2,0,0
7888,290,round 3,0,47%,66%,0,0,3:53,8,17,32,47,4,6,6,15,1,1,1,1,5,14,1,1,2,2
7888,1747,round 1,0,26%,0%,1,0,0:04,10,38,11,39,0,3,4,24,3,8,3,6,10,38,0,0,0,0
7888,1747,round 2,0,37%,100%,0,0,0:14,25,66,25,66,1,1,11,40,9,17,5,9,25,66,0,0,0,0
7888,1747,round 3,0,47%,---,0,0,0:00,10,21,12,23,0,0,8,18,2,3,0,0,8,18,2,3,0,0
7887,2800,round 1,0,48%,20%,0,0,2:03,13,27,21,38,1,5,6,18,4,6,3,3,8,19,5,8,0,0
7887,2800,round 2,0,51%,50%,0,0,2:10,20,39,40,62,2,4,15,31,4,7,1,1,15,33,1,2,4,4
7887,2800,round 3,0,66%,0%,0,0,1:38,33,50,46,66,0,4,21,38,7,7,5,5,28,44,5,6,0,0
7887,3692,round 1,0,44%,---,0,0,0:00,12,27,12,27,0,0,7,20,2,3,3,4,10,23,2,4,0,0
7887,3692,round 2,0,42%,0%,0,0,0:00,14,33,16,35,0,2,12,28,1,2,1,3,12,29,2,4,0,0
7887,3692,round 3,0,27%,0%,0,0,0:00,10,37,10,38,0,1,9,35,1,1,0,1,8,33,2,4,0,0
7886,1160,round 1,0,45%,14%,0,0,1:57,24,53,28,59,1,7,17,43,3,6,4,4,24,47,0,6,0,0
7886,1160,round 2,0,48%,25%,0,0,0:53,33,68,37,73,1,4,24,56,5,8,4,4,31,65,2,3,0,0
7886,1160,round 3,0,51%,0%,0,0,0:24,52,101,54,104,0,8,41,85,7,12,4,4,41,85,11,16,0,0
7886,2174,round 1,0,44%,---,0,0,0:00,28,63,56,95,0,0,19,53,5,6,4,4,24,59,4,4,0,0
7886,2174,round 2,0,43%,0%,0,0,0:00,37,86,44,94,0,1,25,72,3,5,9,9,35,83,2,3,0,0
7886,2174,round 3,0,43%,33%,0,0,0:13,42,97,46,103,1,3,28,82,8,9,6,6,35,89,7,8,0,0
7885,1644,round 1,0,51%,12%,0,0,1:25,27,52,30,55,1,8,20,42,5,7,2,3,17,40,4,5,6,7
7885,1644,round 2,0,63%,33%,0,0,3:18,30,47,47,68,2,6,25,42,4,4,1,1,9,15,0,1,21,31
7885,1644,round 3,0,80%,33%,0,0,4:17,44,55,64,77,2,6,31,42,11,11,2,2,8,15,4,4,32,36
7885,1644,round 4,0,82%,50%,0,0,4:35,29,35,48,62,3,6,28,34,1,1,0,0,5,6,3,3,21,26
7885,1644,round 5,0,95%,66%,0,0,2:07,22,23,30,31,2,3,21,22,1,1,0,0,4,5,1,1,17,17
7885,3072,round 1,0,44%,---,0,0,0:19,15,34,17,36,0,0,7,19,8,15,0,0,12,28,3,6,0,0
7885,3072,round 2,0,28%,---,1,1,0:35,2,7,2,7,0,0,0,4,2,3,0,0,2,7,0,0,0,0
7885,3072,round 3,0,37%,---,0,0,0:00,3,8,4,9,0,0,1,4,2,4,0,0,2,6,1,2,0,0
7885,3072,round 4,0,100%,0%,0,0,0:02,3,3,5,9,0,1,0,0,3,3,0,0,3,3,0,0,0,0
7885,3072,round 5,0,100%,---,0,0,0:00,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
7884,1238,round 1,0,36%,0%,0,0,0:29,7,19,7,20,0,1,6,17,1,2,0,0,6,18,1,1,0,0
7884,1238,round 2,0,53%,---,0,0,0:29,31,58,34,63,0,0,23,48,8,10,0,0,28,55,3,3,0,0
7884,1238,round 3,0,38%,---,0,0,0:21,23,60,24,61,0,0,21,57,2,3,0,0,22,58,1,2,0,0
7884,3120,round 1,0,38%,100%,0,0,3:34,10,26,21,42,1,1,8,23,2,2,0,1,5,19,0,0,5,7
7884,3120,round 2,0,29%,100%,0,0,0:24,14,48,15,49,2,2,6,38,5,6,3,4,13,44,1,4,0,0
7884,3120,round 3,0,27%,50%,0,0,0:44,14,51,14,52,1,2,5,37,2,6,7,8,14,49,0,2,0,0
