fight_id,event_id,bout,event_norm,bout_norm,bout_anagram
8193,734,Wang Cong vs. Ariane da Silva,ufc 316: dvalishvili vs. o'malley 2,wang cong vs. ariane da silva,.aaaaacdeggiilnnnorssvvw
8192,734,JooSang Yoo vs. Jeka Saragih,ufc 316: dvalishvili vs. o'malley 2,joosang yoo vs. jeka saragih,.aaaaegghijjknoooorsssvy
8191,734,Quillan Salkilld vs. Yanal Ashmouz,ufc 316: dvalishvili vs. o'malley 2,quillan salkilld vs. yanal ashmouz,.aaaaadhiikllllllmnnoqsssuuvyz
8190,734,MarQuel Mederos vs. Mark Choinski,ufc 316: dvalishvili vs. o'malley 2,marquel mederos vs. mark choinski,.aacdeeehiikklmmmnooqrrrsssuv
8189,733,Mateusz Gamrot vs. Ludovit Klein,ufc fight night: blanchfield vs. barber,mateusz gamrot vs. ludovit klein,.aadeegiikllmmnoorsstttuuvvz
8188,733,Ramiz Brahimaj vs. Billy Ray Goff,ufc fight night: blanchfield vs. barber,ramiz brahimaj vs. billy ray goff,.aaaabbffghiiijllmmorrrsvyyz
8187,733,Dustin Jacoby vs. Bruno Lopes,ufc fight night: blanchfield vs. barber,dustin jacoby vs. bruno lopes,.abbcdeijlnnoooprssstuuvy
8186,733,Ketlen Vieira vs. Macy Chiasson,ufc fight night: blanchfield vs. barber,ketlen vieira vs. macy chiasson,.aaacceeehiiiklmnnorssstvvy
8185,733,Zachary Reese vs. Dusko Todorovic,ufc fight night: blanchfield vs. barber,zachary reese vs. dusko todorovic,.aaccddeeehikoooorrrssstuvvyz
8184,733,Allan Nascimento vs. Jafel Filho,ufc fight night: blanchfield vs. barber,allan nascimento vs. jafel filho,.aaaaceeffhiijllllmnnnoosstv
8183,733,Jordan Leavitt vs. Kurt Holobaugh,ufc fight night: blanchfield vs. barber,jordan leavitt vs. kurt holobaugh,.aaabdeghhijkllnooorrstttuuvv
8182,733,Bolaji Oki vs. Michael Aswell,ufc fight night: blanchfield vs. barber,bolaji oki vs. michael aswell,.aaabceehiiijkllllmoossvw
8181,733,Alice Ardelean vs. Rayanne dos Santos,ufc fight night: blanchfield vs. barber,alice ardelean vs. rayanne dos santos,.aaaaaacddeeeeillnnnnoorrsssstvy
8180,732,Michael Morales vs. Gilbert Burns,ufc fight night: burns vs. morales,michael morales vs. gilbert burns,.aabbceeeghiilllmmnorrrssstuv
8179,732,Mairon Santos vs. Sodiq Yusuff,ufc fight night: burns vs. morales,mairon santos vs. sodiq yusuff,.aadffiimnnoooqrssssstuuvy
8178,732,Nursulton Ruziboev vs. Dustin Stoltzfus,ufc fight night: burns vs. morales,nursulton ruziboev vs. dustin stoltzfus,.bdefiillnnnooorrsssssttttuuuuuvvzz
8177,732,Melquizael Costa vs. Julian Erosa,ufc fight night: burns vs. morales,melquizael costa vs. julian erosa,.aaaaceeeiijlllmnooqrssstuuvz
8176,732,Gabe Green vs. Matheus Camilo,ufc fight night: burns vs. morales,gabe green vs. matheus camilo,.aaabceeeegghilmmnorsstuv
8175,732,Jared Gordon vs. Thiago Moises,ufc fight night: burns vs. morales,jared gordon vs. thiago moises,.aaddeegghiijmnoooorrssstv
8174,732,Yadier del Valle vs. Connor Matthews,ufc fight night: burns vs. morales,yadier del valle vs. connor matthews,.aaacddeeeehilllmnnoorrssttvvwy
8173,732,Luana Santos vs. Tainara Lisboa,ufc fight night: burns vs. morales,luana santos vs. tainara lisboa,.aaaaaaabiillnnnoorssssttuv
8172,732,Denise Gomes vs. Elise Reed,ufc fight night: burns vs. morales,denise gomes vs. elise reed,.ddeeeeeeegiilmnorssssv
8171,732,HyunSung Park vs. Carlos Hernandez,ufc fight night: burns vs. morales,hyunsung park vs. carlos hernandez,.aaacdeeghhklnnnnoprrrsssuuvyz
8170,732,Tecia Pennington vs. Luana Pinheiro,ufc fight night: burns vs. morales,tecia pennington vs. luana pinheiro,.aaaceeeghiiiilnnnnnnoopprsttuv
8169,731,Jack Della Maddalena vs. Belal Muhammad,ufc 315: muhammad vs. della maddalena,jack della maddalena vs. belal muhammad,.aaaaaaaabcddddeeehjklllllmmmmnsuv
8168,731,Valentina Shevchenko vs. Manon Fiorot,ufc 315: muhammad vs. della maddalena,valentina shevchenko vs. manon fiorot,.aaaceeefhhiiklmnnnnnoooorssttvvv
8167,731,Aiemann Zahabi vs. Jose Aldo,ufc 315: muhammad vs. della maddalena,aiemann zahabi vs. jose aldo,.aaaaabdeehiijlmnnoossvz
8166,731,Natalia Silva vs. Alexa Grasso,ufc 315: muhammad vs. della maddalena,natalia silva vs. alexa grasso,.aaaaaaaegiilllnorsssstvvx
8165,731,Benoit Saint Denis vs. Kyle Prepolec,ufc 315: muhammad vs. della maddalena,benoit saint denis vs. kyle prepolec,.abcdeeeeeiiikllnnnoopprsssttvy
8164,731,Mike Malott vs. Charles Radtke,ufc 315: muhammad vs. della maddalena,mike malott vs. charles radtke,.aaacdeeehikkllmmorrsstttv
8163,731,Jasmine Jasudavicius vs. Jessica Andrade,ufc 315: muhammad vs. della maddalena,jasmine jasudavicius vs. jessica andrade,.aaaaaaccdddeeeiiiijjjmnnrssssssuuvv
8162,731,Modestas Bukauskas vs. Ion Cutelaba,ufc 315: muhammad vs. della maddalena,modestas bukauskas vs. ion cutelaba,.aaaaabbcdeeikklmnoosssssttuuuv
8161,731,Navajo Stirling vs. Ivan Erslan,ufc 315: muhammad vs. della maddalena,navajo stirling vs. ivan erslan,.aaaaegiiijllnnnnorrssstvvv
8160,731,Marc-Andre Barriault vs. Bruno Silva,ufc 315: muhammad vs. della maddalena,marc-andre barriault vs. bruno silva,-.aaaaabbcdeiillmnnorrrrrsstuuvv
8159,731,Daniel Santos vs. JeongYeong Lee,ufc 315: muhammad vs. della maddalena,daniel santos vs. jeongyeong lee,.aadeeeeeggijllnnnnooossstvy
8158,731,Bekzat Almakhan vs. Brad Katona,ufc 315: muhammad vs. della maddalena,bekzat almakhan vs. brad katona,.aaaaaaabbdehkkklmnnorsttvz
8157,730,Cory Sandhagen vs. Deiveson Figueiredo,ufc fight night: sandhagen vs. figueiredo,cory sandhagen vs. deiveson figueiredo,.aacdddeeeeefgghiiinnnooorrsssuvvy
8156,730,Reinier de Ridder vs. Bo Nickal,ufc fight night: sandhagen vs. figueiredo,reinier de ridder vs. bo nickal,.abcdddeeeeiiiiklnnorrrrsv
8155,730,Daniel Rodriguez vs. Santiago Ponzinibbio,ufc fight night: sandhagen vs. figueiredo,daniel rodriguez vs. santiago ponzinibbio,.aaabbddeeggiiiiiilnnnnooooprrsstuvzz
8154,730,Montel Jackson vs. Daniel Marcos,ufc fight night: sandhagen vs. figueiredo,montel jackson vs. daniel marcos,.aaaccdeeijkllmmnnnooorssstv
8153,730,Serhiy Sidey vs. Cameron Smotherman,ufc fight night: sandhagen vs. figueiredo,serhiy sidey vs. cameron smotherman,.aacdeeeehhiimmmnnoorrrsssstvyy
8152,730,Mason Jones vs. Jeremy Stephens,ufc fight night: sandhagen vs. figueiredo,mason jones vs. jeremy stephens,.aeeeeehjjmmnnnooprssssstvy
8151,730,Yana Santos vs. Miesha Tate,ufc fight night: sandhagen vs. figueiredo,yana santos vs. miesha tate,.aaaaaeehimnnosssstttvy
8150,730,Azamat Bekoev vs. Ryan Loder,ufc fight night: sandhagen vs. figueiredo,azamat bekoev vs. ryan loder,.aaaabdeeeklmnoorrstvvyz
8149,730,Gillian Robertson vs. Marina Rodriguez,ufc fight night: sandhagen vs. figueiredo,gillian robertson vs. marina rodriguez,.aaabdeeggiiiillmnnnooorrrrrsstuvz
8148,730,Quang Le vs. Gaston Bolanos,ufc fight night: sandhagen vs. figueiredo,quang le vs. gaston bolanos,.aaabeggllnnnoooqssstuv
8147,730,Thomas Petersen vs. Don'Tale Mayes,ufc fight night: sandhagen vs. figueiredo,thomas petersen vs. don'tale mayes,'.aaadeeeeehlmmnnooprsssstttvy
8146,730,Juliana Miller vs. Ivana Petrovic,ufc fight night: sandhagen vs. figueiredo,juliana miller vs. ivana petrovic,.aaaaceeiiiijlllmnnoprrstuvvv
8145,729,Ian Machado Garry vs. Carlos Prates,ufc fight night: machado garry vs. prates,ian machado garry vs. carlos prates,.aaaaaaccdeghilmnooprrrrssstvy
8144,729,Zhang Mingyang vs. Anthony Smith,ufc fight night: machado garry vs. prates,zhang mingyang vs. anthony smith,.aaaggghhhiimmnnnnnossttvyyz
8143,729,David Onama vs. Giga Chikadze,ufc fight night: machado garry vs. prates,david onama vs. giga chikadze,.aaaaacdddegghiiikmnosvvz
8142,729,Abus Magomedov vs. Michel Pereira,ufc fight night: machado garry vs. prates,abus magomedov vs. michel pereira,.aaabcdeeeeghiilmmmooprrssuvv
8141,729,Randy Brown vs. Nicolas Dalby,ufc fight night: machado garry vs. prates,randy brown vs. nicolas dalby,.aaabbcddillnnnoorrssvwyy
8140,729,Ikram Aliskerov vs. Andre Muniz,ufc fight night: machado garry vs. prates,ikram aliskerov vs. andre muniz,.aaadeeiiikklmmnnorrrssuvvz
8139,729,Matt Schnell vs. Jimmy Flick,ufc fight night: machado garry vs. prates,matt schnell vs. jimmy flick,.accefhiijklllmmmnssttvy
8138,729,Evan Elder vs. Gauge Young,ufc fight night: machado garry vs. prates,evan elder vs. gauge young,.aadeeeeggglnnorsuuvvy
8137,729,Chris Gutierrez vs. John Castaneda,ufc fight night: machado garry vs. prates,chris gutierrez vs. john castaneda,.aaaccdeeeghhiijnnorrrsssttuvz
8136,729,Da'Mon Blackshear vs. Alatengheili,ufc fight night: machado garry vs. prates,da'mon blackshear vs. alatengheili,'.aaaaabcdeeeghhiiklllmnnorsstv
8135,729,Malcolm Wellmaker vs. Cameron Saaiman,ufc fight night: machado garry vs. prates,malcolm wellmaker vs. cameron saaiman,.aaaaaacceeeikllllmmmmmnnoorrssvw
8134,729,Jaqueline Amorim vs. Polyana Viana,ufc fight night: machado garry vs. prates,jaqueline amorim vs. polyana viana,.aaaaaaeeiiijllmmnnnoopqrsuvvy
8133,729,Timmy Cuamba vs. Roberto Romero,ufc fight night: machado garry vs. prates,timmy cuamba vs. roberto romero,.aabbceeimmmmoooorrrrsttuvy
8132,729,Joselyne Edwards vs. Chelsea Chandler,ufc fight night: machado garry vs. prates,joselyne edwards vs. chelsea chandler,.aaaccdddeeeeeehhjlllnnorrssssvwy
8131,728,Alexander Volkanovski vs. Diego Lopes,ufc 314: volkanovski vs. lopes,alexander volkanovski vs. diego lopes,.aaaddeeeegiikklllnnooooprsssvvvx
8130,728,Paddy Pimblett vs. Michael Chandler,ufc 314: volkanovski vs. lopes,paddy pimblett vs. michael chandler,.aaabccdddeeehhiilllmmnpprsttvy
8129,728,Yair Rodriguez vs. Patricio Freire,ufc 314: volkanovski vs. lopes,yair rodriguez vs. patricio freire,.aacdeeefgiiiiiooprrrrrrstuvyz
8128,728,Jean Silva vs. Bryce Mitchell,ufc 314: volkanovski vs. lopes,jean silva vs. bryce mitchell,.aabcceeehiijlllmnrsstvvy
8127,728,Dominick Reyes vs. Nikita Krylov,ufc 314: volkanovski vs. lopes,dominick reyes vs. nikita krylov,.acdeeiiiikkklmnnoorrsstvvyy
8126,728,Dan Ige vs. Sean Woodson,ufc 314: volkanovski vs. lopes,dan ige vs. sean woodson,.aaddeeginnnooosssvw
8125,728,Virna Jandiroba vs. Yan Xiaonan,ufc 314: volkanovski vs. lopes,virna jandiroba vs. yan xiaonan,.aaaaaabdiiijnnnnnoorrsvvxy
8124,728,Chase Hooper vs. Jim Miller,ufc 314: volkanovski vs. lopes,chase hooper vs. jim miller,.aceeehhiijllmmooprrssv
8123,728,Julian Erosa vs. Darren Elkins,ufc 314: volkanovski vs. lopes,julian erosa vs. darren elkins,.aaadeeeiijkllnnnorrrsssuv
8122,728,Michal Oleksiejczuk vs. Sedriques Dumas,ufc 314: volkanovski vs. lopes,michal oleksiejczuk vs. sedriques dumas,.aaccddeeeehiiijkkllmmoqrsssssuuuvz
8121,728,Sumudaerji vs. Mitch Raposo,ufc 314: volkanovski vs. lopes,sumudaerji vs. mitch raposo,.aacdehiijmmooprrssstuuv
8120,728,Marco Tulio vs. Tresean Gore,ufc 314: volkanovski vs. lopes,marco tulio vs. tresean gore,.aaceeegilmnooorrrssttuv
8119,728,Nora Cornolle vs. Hailey Cowan,ufc 314: volkanovski vs. lopes,nora cornolle vs. hailey cowan,.aaacceehilllnnnoooorrsvwy
8118,727,Lerone Murphy vs. Josh Emmett,ufc fight night: emmett vs. murphy,lerone murphy vs. josh emmett,.eeeehhjlmmmnooprrssttuvy
8117,727,Pat Sabatini vs. Joanderson Brito,ufc fight night: emmett vs. murphy,pat sabatini vs. joanderson brito,.aaaabbdeiiijnnnoooprrssstttv
8116,727,ChangHo Lee vs. Cortavious Romious,ufc fight night: emmett vs. murphy,changho lee vs. cortavious romious,.aacceeghhiilmnooooorrssstuuvv
8115,727,Brad Tavares vs. Gerald Meerschaert,ufc fight night: emmett vs. murphy,brad tavares vs. gerald meerschaert,.aaaaabcddeeeeeghlmrrrrrsssttvv
8114,727,Ode Osbourne vs. Luis Gurule,ufc fight night: emmett vs. murphy,ode osbourne vs. luis gurule,.bdeeegillnooorrsssuuuuv
8113,727,Torrez Finney vs. Robert Valentin,ufc fight night: emmett vs. murphy,torrez finney vs. robert valentin,.abeeeefiilnnnnoorrrrstttvvyz
8112,727,Dione Barbosa vs. Diana Belbita,ufc fight night: emmett vs. murphy,dione barbosa vs. diana belbita,.aaaaabbbbddeeiiilnnoorsstv
8111,727,Rhys McKee vs. Daniel Frunza,ufc fight night: emmett vs. murphy,rhys mckee vs. daniel frunza,.aacdeeefhiklmnnrrssuvyz
8110,727,Loma Lookboonmee vs. Istela Nunes,ufc fight night: emmett vs. murphy,loma lookboonmee vs. istela nunes,.aabeeeeiklllmmnnnooooossstuv
8109,727,Victor Henry vs. Pedro Falcao,ufc fight night: emmett vs. murphy,victor henry vs. pedro falcao,.aaccdeefhilnoooprrrstvvy
8108,727,Martin Buday vs. Uran Satybaldiev,ufc fight night: emmett vs. murphy,martin buday vs. uran satybaldiev,.aaaaabbddeiilmnnrrssttuuvvyy
8107,727,Talita Alencar vs. Vanessa Demopoulos,ufc fight night: emmett vs. murphy,talita alencar vs. vanessa demopoulos,.aaaaaacdeeeilllmnnoooprssssttuvv
8106,726,Brandon Moreno vs. Steve Erceg,ufc fight night: moreno vs. erceg,brandon moreno vs. steve erceg,.abcdeeeeegmnnnooorrrsstvv
8105,726,Manuel Torres vs. Drew Dober,ufc fight night: moreno vs. erceg,manuel torres vs. drew dober,.abddeeeelmnoorrrrsstuvw
8104,726,Edgar Chairez vs. CJ Vergara,ufc fight night: moreno vs. erceg,edgar chairez vs. cj vergara,.aaaaccdeeegghijrrrrsvvz
8103,726,Raul Rosas Jr. vs. Vince Morales,ufc fight night: moreno vs. erceg,raul rosas jr. vs. vince morales,..aaaceeijllmnoorrrrssssuvv
8102,726,David Martinez vs. Saimon Oliveira,ufc fight night: moreno vs. erceg,david martinez vs. saimon oliveira,.aaaaddeeiiiiilmmnnoorrsstvvvz
8101,726,Kevin Borjas vs. Ronaldo Rodriguez,ufc fight night: moreno vs. erceg,kevin borjas vs. ronaldo rodriguez,.aabddeegiijklnnoooorrrrssuvvz
8100,726,Ateba Gautier vs. Jose Daniel Medina,ufc fight night: moreno vs. erceg,ateba gautier vs. jose daniel medina,.aaaaabddeeeeegiiijlmnnorssttuv
8099,726,Melquizael Costa vs. Christian Rodriguez,ufc fight night: moreno vs. erceg,melquizael costa vs. christian rodriguez,.aaaccdeeeghiiiillmnooqrrrsssttuuvzz
8098,726,Loopy Godinez vs. Julia Polastri,ufc fight night: moreno vs. erceg,loopy godinez vs. julia polastri,.aadegiiijlllnoooopprsstuvyz
8097,726,Rafa Garcia vs. Vinc Pichel,ufc fight night: moreno vs. erceg,rafa garcia vs. vinc pichel,.aaaacccefghiiilnprrsvv
8096,726,Jamall Emmers vs. Gabriel Miranda,ufc fight night: moreno vs. erceg,jamall emmers vs. gabriel miranda,.aaaaabdeeegiijlllmmmmnrrrssv
8095,726,MarQuel Mederos vs. Austin Hubbard,ufc fight night: moreno vs. erceg,marquel mederos vs. austin hubbard,.aaabbddeeehilmmnoqrrrssstuuuv
8094,725,Sean Brady vs. Leon Edwards,ufc fight night: edwards vs. brady,sean brady vs. leon edwards,.aaabdddeeelnnorrsssvwy
8093,725,Carlos Ulberg vs. Jan Blachowicz,ufc fight night: edwards vs. brady,carlos ulberg vs. jan blachowicz,.aaabbccceghijlllnoorrssuvwz
8092,725,Kevin Holland vs. Gunnar Nelson,ufc fight night: edwards vs. brady,kevin holland vs. gunnar nelson,.aadeeghiklllnnnnnnoorssuvv
8091,725,Alexia Thainara vs. Molly McCann,ufc fight night: edwards vs. brady,alexia thainara vs. molly mccann,.aaaaaaccehiilllmmnnnorstvxy
8090,725,Chris Duncan vs. Jordan Vucenic,ufc fight night: edwards vs. brady,chris duncan vs. jordan vucenic,.aaccccddehiijnnnnorrssuuvv
8089,725,Nathaniel Wood vs. Morgan Charriere,ufc fight night: edwards vs. brady,nathaniel wood vs. morgan charriere,.aaaacdeeeghhiilmnnnooorrrrstvw
8088,725,Chris Padilla vs. Jai Herbert,ufc fight night: edwards vs. brady,chris padilla vs. jai herbert,.aaabcdeehhiiijllprrrsstv
8087,725,Lone'er Kavanagh vs. Felipe dos Santos,ufc fight night: edwards vs. brady,lone'er kavanagh vs. felipe dos santos,'.aaaadeeeefghikllnnnoooprsssstvv
8086,725,Marcin Tybura vs. Mick Parkin,ufc fight night: edwards vs. brady,marcin tybura vs. mick parkin,.aaabcciiikkmmnnprrrstuvy
8085,725,Christian Leroy Duncan vs. Andrey Pulyaev,ufc fight night: edwards vs. brady,christian leroy duncan vs. andrey pulyaev,.aaaaccddeeehiillnnnnoprrrsstuuvvyyy
8084,725,Shauna Bannon vs. Puja Tomar,ufc fight night: edwards vs. brady,shauna bannon vs. puja tomar,.aaaaabhjmnnnnooprsstuuv
8083,725,Caolan Loughran vs. Nathan Fletcher,ufc fight night: edwards vs. brady,caolan loughran vs. nathan fletcher,.aaaaacceefghhhlllnnnnoorrsttuv
8082,725,Kaue Fernandes vs. Guram Kutateladze,ufc fight night: edwards vs. brady,kaue fernandes vs. guram kutateladze,.aaaaaddeeeeefgkklmnnrrssttuuuvz
8081,724,Roman Dolidze vs. Marvin Vettori,ufc fight night: vettori vs. dolidze 2,roman dolidze vs. marvin vettori,.aaddeeiiilmmnnooorrrsttvvvz
8080,724,Chidi Njokuani vs. Elizeu Zaleski dos Santos,ufc fight night: vettori vs. dolidze 2,chidi njokuani vs. elizeu zaleski dos santos,.aaacddeeehiiiiijkkllnnnooossssstuuvzz
8079,724,Alexander Hernandez vs. Kurt Holobaugh,ufc fight night: vettori vs. dolidze 2,alexander hernandez vs. kurt holobaugh,.aaaabddeeeeghhhkllnnnoorrrstuuvxz
8078,724,Da'Mon Blackshear vs. Cody Gibson,ufc fight night: vettori vs. dolidze 2,da'mon blackshear vs. cody gibson,'.aaabbccddeghiklmnnooorsssvy
8077,724,Brendson Ribeiro vs. Diyar Nurgozhay,ufc fight night: vettori vs. dolidze 2,brendson ribeiro vs. diyar nurgozhay,.aabbddeeghiiinnnooorrrrrssuvyyz
8076,724,Kevin Vallejos vs. SeungWoo Choi,ufc fight night: vettori vs. dolidze 2,kevin vallejos vs. seungwoo choi,.aceeeghiijkllnnoooosssuvvvw
8075,724,Waldo Cortes-Acosta vs. Ryan Spann,ufc fight night: vettori vs. dolidze 2,waldo cortes-acosta vs. ryan spann,-.aaaaaccdelnnnoooprrssssttvwy
8074,724,SuYoung You vs. AJ Cunningham,ufc fight night: vettori vs. dolidze 2,suyoung you vs. aj cunningham,.aacgghijmnnnnoossuuuuvyy
8073,724,Carlos Vera vs. Josias Musasa,ufc fight night: vettori vs. dolidze 2,carlos vera vs. josias musasa,.aaaaaceijlmoorrssssssuvv
8072,724,Sam Hughes vs. Stephanie Luciano,ufc fight night: vettori vs. dolidze 2,sam hughes vs. stephanie luciano,.aaaceeeghhhiilmnnopsssstuuv
8071,724,Andre Lima vs. Daniel Barez,ufc fight night: vettori vs. dolidze 2,andre lima vs. daniel barez,.aaaabddeeeiillmnnrrsvz
8070,724,Priscila Cachoeira vs. Josiane Nunes,ufc fight night: vettori vs. dolidze 2,priscila cachoeira vs. josiane nunes,.aaaaccceeehiiiijlnnnooprrssssuv
8069,724,Carli Judice vs. Yuneisy Duben,ufc fight night: vettori vs. dolidze 2,carli judice vs. yuneisy duben,.abccddeeeiiijlnnrssuuuvyy
8068,723,Magomed Ankalaev vs. Alex Pereira,ufc 313: pereira vs. ankalaev,magomed ankalaev vs. alex pereira,.aaaaaadeeeeegikllmmnoprrsvvx
8067,723,Justin Gaethje vs. Rafael Fiziev,ufc 313: pereira vs. ankalaev,justin gaethje vs. rafael fiziev,.aaaeeeeffghiiijjlnrssttuvvz
8066,723,Ignacio Bahamondes vs. Jalin Turner,ufc 313: pereira vs. ankalaev,ignacio bahamondes vs. jalin turner,.aaaabcdeeghiiijlmnnnnoorrsstuv
8065,723,Amanda Lemos vs. Iasmin Lucindo,ufc 313: pereira vs. ankalaev,amanda lemos vs. iasmin lucindo,.aaaacddeiiillmmmnnnoosssuv
8064,723,Mauricio Ruffy vs. King Green,ufc 313: pereira vs. ankalaev,mauricio ruffy vs. king green,.aceeffggiiikmnnorrrsuuvy
8063,723,Joshua Van vs. Rei Tsuruya,ufc 313: pereira vs. ankalaev,joshua van vs. rei tsuruya,.aaaehijnorrssstuuuvvy
8062,723,Brunno Ferreira vs. Armen Petrosyan,ufc 313: pereira vs. ankalaev,brunno ferreira vs. armen petrosyan,.aaabeeeefimnnnnooprrrrrrsstuvy
8061,723,Carlos Leal vs. Alex Morono,ufc 313: pereira vs. ankalaev,carlos leal vs. alex morono,.aaaceellllmnoooorrssvx
8060,723,Mairon Santos vs. Francis Marshall,ufc 313: pereira vs. ankalaev,mairon santos vs. francis marshall,.aaaaacfhiillmmnnnoorrrssssstv
8059,723,Ozzy Diaz vs. Djorden Santos,ufc 313: pereira vs. ankalaev,ozzy diaz vs. djorden santos,.aadddeijnnooorssstvyzzz
8058,722,Manel Kape vs. Asu Almabayev,ufc fight night: kape vs. almabayev,manel kape vs. asu almabayev,.aaaaaabeeekllmmnpssuvvy
8057,722,Cody Brundage vs. Julian Marquez,ufc fight night: kape vs. almabayev,cody brundage vs. julian marquez,.aaabcddeegijlmnnoqrrsuuuvyz
8056,722,Nasrat Haqparast vs. Esteban Ribovics,ufc fight night: kape vs. almabayev,nasrat haqparast vs. esteban ribovics,.aaaaaabbceehiinnopqrrrssssstttvv
8055,722,Hyder Amil vs. William Gomis,ufc fight night: kape vs. almabayev,hyder amil vs. william gomis,.aadeghiiiilllmmmorssvwy
8054,722,Sam Patterson vs. Danny Barlow,ufc fight night: kape vs. almabayev,sam patterson vs. danny barlow,.aaaabdelmnnnooprrsssttvwy
8053,722,Mario Pinto vs. Austen Lane,ufc fight night: kape vs. almabayev,mario pinto vs. austen lane,.aaaeeiilmnnnooprssttuv
8052,722,Chepe Mariscal vs. Ricardo Ramos,ufc fight night: kape vs. almabayev,chepe mariscal vs. ricardo ramos,.aaaacccdeehiilmmooprrrrsssv
8051,722,Danny Silva vs. Lucas Almeida,ufc fight night: kape vs. almabayev,danny silva vs. lucas almeida,.aaaaacddeiilllmnnsssuvvy
8050,722,JJ Aldrich vs. Andrea Lee,ufc fight night: kape vs. almabayev,jj aldrich vs. andrea lee,.aaacddeeehijjllnrrsv
8049,722,Ramazan Temirov vs. Charles Johnson,ufc fight night: kape vs. almabayev,ramazan temirov vs. charles johnson,.aaaaceehhijlmmnnnooorrrssstvvz
8048,721,Song Yadong vs. Henry Cejudo,ufc fight night: cejudo vs. song,song yadong vs. henry cejudo,.acddeegghjnnnooorssuvyy
8047,721,Anthony Hernandez vs. Brendan Allen,ufc fight night: cejudo vs. song,anthony hernandez vs. brendan allen,.aaaabddeeeehhllnnnnnnnorrstvyz
8046,721,Rob Font vs. Jean Matsumoto,ufc fight night: cejudo vs. song,rob font vs. jean matsumoto,.aabefjmmnnoooorsstttuv
8045,721,Jean Silva vs. Melsik Baghdasaryan,ufc fight night: cejudo vs. song,jean silva vs. melsik baghdasaryan,.aaaaaabdeeghiijkllmnnrssssvvy
8044,721,Alonzo Menifield vs. Julius Walker,ufc fight night: cejudo vs. song,alonzo menifield vs. julius walker,.aadeeefiiijkllllmnnoorssuuvwz
8043,721,Ion Cutelaba vs. Ibo Aslan,ufc fight night: cejudo vs. song,ion cutelaba vs. ibo aslan,.aaaabbceiillnnoosstuv
8042,721,Melquizael Costa vs. Andre Fili,ufc fight night: cejudo vs. song,melquizael costa vs. andre fili,.aaacdeeefiiilllmnoqrsstuvz
